relativePath,questionSet,statusFolder,invariantId,studentPredicate,oraclePredicate,reason
"socialMedia/correct/JMNyw87ERMuiJgFbR_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/JT9HXinEAaojoFD7H_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/JrwqqzfwM7xvqBTNY_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/JsjxDXGtwG7YiWGkk_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/K2iyfo6bdHSB74RCT_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/K69b9NJxZuWYseuAw_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/KF7Jy4pvqNrwqD4uJ_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/KMSX8JbfG5uf9md8P_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/KW53vNtGv6YL2NjRN_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/LFStco9ZTbdGLHa3Z_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/LQQ7z98DTEQnFFvsS_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/LStpc5sA38WmoSjHJ_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/LTvBAN3oQPWppaL95_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/LbgBpC6ohPGjYN7Ab_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/LgZdhRwhRHXMHHDbQ_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/LqepG3vcYifwCq5tS_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/M7EAeAdEZXFum5afg_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/MGuoAHAsQzRus5xJd_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/MS9E6q697XD9DCmqB_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/MrHh98pzD3Th34zJx_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/Muajk7mPdCxLhqRib_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/N5q8ruBHAaDb8YeM7_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/NCEid8E5Dz2QuSP2M_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/NPjMp3xyg4mwXb4Ww_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/NRAxWDaq8QbhXBz65_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/NWBqNsfuGfJfGLXu6_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/NbEMZvxrTekR6wMqm_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/NeHdkgdwXgrQryFbQ_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/NhC89HwAN7Nd547at_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/NmsGCyDfNYjQBk4vi_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/NpqcfyBCubhoBjoRx_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/NtNorPrnk4KfmNu7F_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/Ny9vjYoy5BtmBFHL5_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/PHjKH7c7sASDA9LWJ_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/PLjtb88mAcfDAWpko_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/PNh29BztDqMfPqAcR_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/PPniYyaMgkxWLwDgu_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/PQwDzfojgMGaJXr6J_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/PmnuyLpsahoPXGgNJ_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/PySHJ4ocYZudwYTmF_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/Q6cLTXi3EC5nHjpXH_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/Q6zQNgd9FBaRNf2Gd_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/Q8FRogXoCzmXTQa3C_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/QDJPENjsQwyRK9gfB_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/QDvHfpnJk48LLFEud_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/QGXnDhZJSrNQymfoe_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/QPbWmbrjB2rhHH7xo_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/Qa2mAbHabBJnQDdSa_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/Qe4oXxEqu9oqMbHML_inv4.als","socialMedia","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"socialMedia/correct/QmyE6qLYfzB5KYWrR_inv4.als","socialMedia","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"socialMedia/correct/QrGJPC8GKtJbj45ec_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/QsZ69HxEJ46GQTM7F_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/QusBdWWCfMqx7j3km_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/QvFjbAAGN9XKdtgnG_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/QynjKLzjEnyFdvMMg_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/R4WArhNaCaumfs5z8_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/R4bQpkvwEvSmTQMPM_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/R5NAXsWQvH7v6vQjB_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/REWhFjwaaGPKzsFpF_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/RHbeBwmTriNXHys7A_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/RPHep6kkWYxwBYuPY_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/RPwNsAu4RWNDtQjQX_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/RZzqScbLDWNLn4PPJ_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/RhdbKu2tnBf24wA8R_inv5.als","socialMedia","CORRECT","inv5","inv5","inv5c","student-oracle-raw-ast-identical"
"socialMedia/correct/RjpH3hkiZkxt2Gawa_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/RvotghxnL7GBADKmZ_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/S9PmzqyAvHhLsgzYe_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/SBMwpMCGmXqphGBzv_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/SCsw8zqFBYZ7FRXpz_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/SGXxQXckWZ4Y8QpYD_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/SRPmm3tx4ov3BdDPu_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/ScwZ9CtDZNe9ScbYj_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/ShJotYy4ZaHaF93ui_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/SuktFg43x8yvtTayG_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/SyttMo3RDSRpYJHsQ_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/TdnohhYLDjPD9D4nf_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/Te4XTgbLyQ9EWawjT_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/TrhPdMJPAj3jy9umm_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/Ts2HHPFgYZxNYHBG7_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/W2XnTZnm3T5AQ3gC4_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/WKCsGuFSLwYmggRHW_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/WLdREyjYDmKnjwwT8_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/WMeX2Npj3QYCZ8TyP_inv5.als","socialMedia","CORRECT","inv5","inv5","inv5c","student-oracle-raw-ast-identical"
"socialMedia/correct/WN6fBtHxs9R5GbW94_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/WSGNCkTTheNHskBFo_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/WYNZpfpLnTfPY7arG_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/WaxJAuRfjsFZvJCFu_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/WjQ8qfC6k6LEt4JNN_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/WnCYX6gBeYjvQLmxw_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/WpgMRM6uT6fsauJtQ_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/WtTh2gDhoY2nD8vgx_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/XGvgy5cibkCKfAKj3_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/XKd8iaTunTp7B7oPJ_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/XQDkmJCTrwbJzfCtL_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/XTXm3tP58prjWZ2sh_inv5.als","socialMedia","CORRECT","inv5","inv5","inv5c","student-oracle-raw-ast-identical"
"socialMedia/correct/XY2GcrezKzGnnMy3N_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/XchqtNAXimtKRRJ7o_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/XfMmddRmwAFbq42TC_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/Xhp93ARmy8B6gGJrS_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/XvwoBMjLiC3qWJRBL_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/YDuwucJricgawb2N5_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/YEBk7sGyE46B329zz_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/YKnNPA9hHXKshyGDv_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/YKp8KsQcM53y5d4gx_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/YaSthbsbZ3ABWSFpq_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/Yo57KQEubS2PwyFQW_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/YqWDFLtC24dWjubwu_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/Yujfj7KsN9rwivgNr_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/Z2CawLxMuPhdrLkQw_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/ZCdWRkNuwtmJ4wyF3_inv5.als","socialMedia","CORRECT","inv5","inv5","inv5c","student-oracle-raw-ast-identical"
"socialMedia/correct/ZJTRN6Cyin88Sp5LQ_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/ZQSQPCDhg2NmAHmha_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/ZiTfQkj4WnNRLSeph_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/ZjK7Py7e55M6FJCGT_inv5.als","socialMedia","CORRECT","inv5","inv5","inv5c","student-oracle-raw-ast-identical"
"socialMedia/correct/ZwkFfB6DurTh8vqb2_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/a8zLeHi8rQvFv2y9u_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/aToZj6kReiyWCSWay_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/ahkFP3B3PKEinoWWH_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/b2NMtMyQYuLWS7Bdw_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/bHM9HpzmpejY2QKsr_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/bWM74QyQi6GF5wTJT_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/bsk6xH9n5fE5y97Sj_inv5.als","socialMedia","CORRECT","inv5","inv5","inv5c","student-oracle-raw-ast-identical"
"socialMedia/correct/c5TTLeFBTW6bCTe4A_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/c69HsxNdM95gQiqdB_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/cAQjT8NtMTGNH7pyz_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/cZfdXiFEox6kceSrL_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/cbTsGu83rkGpAczSm_inv5.als","socialMedia","CORRECT","inv5","inv5","inv5c","student-oracle-raw-ast-identical"
"socialMedia/correct/ceowLZtL7uJH5HDvp_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/cj3g2PFLejvXoNgMG_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/crzJiyeQHKwFDRbMe_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/d7EuHqThfutpFWYzW_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/dXCWrjir2zvXphTnE_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/dXZRitPTvGeP86aEb_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/dhLuYN4bzJsNHGPyc_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/djFR944GvuetYFrPA_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/dtMMCcPSc7AGzPYut_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/dvLEEGKFJZ4sx7JcB_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/eDcYRtYe4isGopqWm_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/eDuQynQpgn5p59DfA_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/ejYknvBnepHvLtJT6_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/ejmPrMos3BJQ5Wric_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/epveZtGH5La6i8JxP_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/ey39SHjwHxzTJp2Tj_inv4.als","socialMedia","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"socialMedia/correct/f4SJhKW6vHmqBy327_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/fMKTwdnDM3fLEX5DX_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/fbr4HXYTiEQveDreQ_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/fnfYTy8fqbcbW5HbR_inv5.als","socialMedia","CORRECT","inv5","inv5","inv5c","student-oracle-raw-ast-identical"
"socialMedia/correct/fviTjCZrwTu3K8kZb_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/gMk6d4JGGruyvz7kJ_inv6.als","socialMedia","CORRECT","inv6","inv6","inv6c","student-oracle-raw-ast-identical"
"socialMedia/correct/gzPY6FBLbaKhqHFPZ_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/h2PAKvsHunKqQGjja_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/hFqtnXJKLEWjrf6xY_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/hGRnGbs6gdgmYAGT8_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/hH2W2hzy3ggFf4R22_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/hSArJhrMdFRjvMomb_inv4.als","socialMedia","CORRECT","inv4","inv4","inv4c","student-oracle-raw-ast-identical"
"socialMedia/correct/hcjuDPEZjECK4pobz_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/hkSdfBC3saP9bGv2A_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/hsRCNaAMwWWChMXBx_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/i2h4AigNaPjpXgCYx_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/i2hsjTbs6va9f2ZmM_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/iBQSLBMWEKtNTix5N_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/iEYb7yB2Xa575d6tt_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/iKj75N822f2JKg8RG_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/iPKqN35eDp8akMp8e_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/ij4wYB7YhCBHitKz2_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/ijLLYu3aTrnJ4As9M_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/irqbsQGLTZP9s46or_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/j5yaaQN4FGNJnRFCu_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/j89NnB5cqK8zNtQLz_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/jFeonQLa26sjH6Jy9_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/jJsfujxnZ5NAAmtLB_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/jQp38huCpAQW3zrfc_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/jYWjJvDznsvAD4Wfa_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/jfE796eDCXEmcyXhj_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/kAjWbP8RMmWMrAWC9_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/kCXTKJExkeb42SrNw_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/kFwH9xGQbb8ENWuJW_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/kyp3TabgtsbdgpWjC_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/m3x5XRZ49Kv45azev_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/m7EFREEZBpcKRMnqb_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/m7iaAvTsKmztzL45k_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/mAnKmBuRXHLcwMvoA_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/mEK4k8fGfYAAzbKgW_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/mM95xYN4BgHjH33jh_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/mNig45SWL5Hp85Nuf_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/mYxfkYFPo2Jyqn7N2_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
"socialMedia/correct/mc5mzhLJk3asq8qu8_inv7.als","socialMedia","CORRECT","inv7","inv7","inv7c","student-oracle-raw-ast-identical"
"socialMedia/correct/n8HGxcZumQYGh7MRi_inv1.als","socialMedia","CORRECT","inv1","inv1","inv1c","student-oracle-raw-ast-identical"
